Model Interval,10,169,4444,77777,123456
"(0, 10]",,16.333333333333332,,,
"(10, 20]",17.25,17.0,16.333333333333332,17.272727272727273,16.9
"(20, 30]",16.857142857142858,16.6,16.916666666666668,16.857142857142858,16.8
"(30, 40]",16.666666666666668,16.6,16.555555555555557,16.8,17.0
"(40, 50]",16.818181818181817,16.333333333333332,16.6,16.666666666666668,16.333333333333332
"(50, 60]",16.77777777777778,16.666666666666668,17.11111111111111,17.0,16.818181818181817
"(60, 70]",16.666666666666668,16.5,16.545454545454547,16.916666666666668,16.416666666666668
"(70, 80]",17.22222222222222,16.333333333333332,16.666666666666668,16.833333333333332,16.7
"(80, 90]",16.7,16.5,16.857142857142858,16.77777777777778,16.818181818181817
"(90, 100]",16.666666666666668,16.77777777777778,16.53846153846154,16.9,16.666666666666668
"(100, 110]",16.727272727272727,16.285714285714285,16.555555555555557,16.444444444444443,16.545454545454547
"(110, 120]",16.833333333333332,16.125,16.333333333333332,16.833333333333332,17.125
"(120, 130]",16.533333333333335,16.454545454545453,16.7,16.555555555555557,16.0
"(130, 140]",16.333333333333332,16.444444444444443,16.2,17.125,16.9
"(140, 150]",16.88888888888889,16.363636363636363,16.3,16.4,16.416666666666668
"(150, 160]",16.714285714285715,16.384615384615383,16.5,17.2,16.25
"(160, 170]",16.76923076923077,16.454545454545453,16.3,17.22222222222222,17.125
"(170, 180]",16.454545454545453,16.583333333333332,16.923076923076923,19.571428571428573,16.272727272727273
"(180, 190]",16.625,16.166666666666668,17.25,16.88888888888889,16.8
"(190, 200]",16.636363636363637,17.125,18.142857142857142,16.8,17.1
"(200, 210]",17.75,18.07692307692308,18.125,17.2,18.11111111111111
"(210, 220]",18.5,18.5,19.5,17.615384615384617,19.153846153846157
"(220, 230]",19.94117647058824,20.1875,20.466666666666665,18.52,19.7
"(230, 240]",20.0,20.38888888888889,20.954545454545453,19.666666666666668,19.94736842105263
"(240, 250]",20.5,21.42105263157895,21.8,20.285714285714285,20.47058823529412
"(250, 260]",21.5625,22.142857142857142,22.6,20.8,21.11764705882353
"(260, 270]",22.3125,22.916666666666668,22.692307692307693,20.9,22.33333333333333
"(270, 280]",22.142857142857142,25.0,23.428571428571427,22.5,22.571428571428573
"(280, 290]",25.0,23.0,,,24.0
