Time Interval,4096,8192,16384,32768,65536
1-10,9.7993728,10.098073600000001,13.3158912,25.798963199999996,49.834496
11-20,8.881663999999999,12.2422272,13.405184,26.0937728,49.8060288
21-30,8.215244799999999,12.1957376,13.3833728,26.0811776,50.2396928
31-40,7.5821056,12.117196799999999,13.434879999999998,26.066944,50.3673856
41-50,8.2543616,12.2985472,13.4514688,26.197299199999996,50.374656
51-60,8.2345984,12.1905152,13.4285312,26.1979136,50.471424
61-70,8.2460672,12.184576,13.3654528,26.319257599999997,50.5212928
71-80,8.2262016,12.6511104,13.5007232,26.2738944,50.6464256
81-90,8.2195456,12.3031552,13.4331392,26.2377472,50.6263552
91-100,8.2168832,12.0302592,13.4685696,26.158796799999998,50.548940800000004
101-110,7.848447999999999,12.4490752,13.443686399999999,26.1336064,50.6237952
111-120,8.2200576,12.3575296,13.4347776,26.340224,50.656870399999995
121-130,8.2229248,12.3747328,13.428940800000001,26.346227199999998,50.5618432
131-140,8.241152,12.3145216,13.4788096,26.08128,50.7650048
141-150,8.240742399999998,12.3695104,13.445939200000002,26.1991424,50.721382399999996
151-160,8.2336768,12.411392000000001,13.499801600000001,26.2713344,50.7892736
161-170,8.233471999999999,12.3741184,13.458124799999998,26.456678399999998,50.5703424
171-180,8.264908799999999,12.4028928,13.5158784,26.2013952,50.6104832
181-190,8.2358272,12.418252800000001,13.4575104,26.3602176,50.653696000000004
191-200,8.239616,12.3998208,13.483622399999998,26.311680000000003,50.7237376
201-210,8.2357248,12.3778048,13.5476224,26.3108608,50.808627200000004
211-220,8.2158592,12.382924800000001,13.531545600000001,26.1783552,50.8229632
221-230,8.2321408,12.3556864,13.5395328,26.1252384,50.5732096
231-240,8.211456,12.2729472,13.4192128,26.300928,50.7532288
241-250,8.2190336,12.281036799999999,13.4764544,26.4650752,50.7152384
251-260,8.2204672,12.316364799999999,13.4622208,26.173542400000002,50.6172416
261-270,8.2258944,12.339712,13.4950912,26.247475200000004,50.7662336
271-280,8.190976,12.3561984,13.4393856,26.3242752,50.8762112
281-290,8.232857599999999,12.3916288,13.440614400000001,26.2377472,50.7042816
291-300,8.192255999999999,12.456576,13.5264,26.064896,50.753536000000004
