Time Interval,4096,8192,16384,32768,65536
1-10,60.00816993464052,59.68954248366013,61.76470588235294,48.0421989934185,19.071731662962215
11-20,60.00816993464052,61.02941176470588,60.00816993464052,43.91455116377717,27.438191405594495
21-30,59.59967320261437,60.01633986928105,60.70261437908497,42.741464417935006,27.630239974777787
31-40,56.30552220888355,60.661764705882355,60.751633986928105,39.61684499573752,23.803821528611444
41-50,60.87590299277606,60.70261437908497,59.3218954248366,56.08270390247135,23.35614245698279
51-60,59.27287581699346,60.334967320261434,60.01633986928105,43.08111550758609,29.70519608997741
61-70,60.05718954248366,60.00816993464052,59.640522875816984,49.25467723997136,21.24612094107084
71-80,61.85457516339869,60.334967320261434,60.661764705882355,52.822906940554006,26.53805257042576
81-90,59.76479188166495,59.640522875816984,58.98692810457517,54.736440030557674,21.555237479607225
91-100,60.38398692810457,60.01633986928105,59.967320261437905,50.355803538853074,25.347384807986213
101-110,60.70261437908497,59.27287581699346,60.70261437908497,57.94802447946464,23.29083789508194
111-120,61.02941176470588,58.90522875816994,59.27287581699346,51.690243880646356,30.530832622904235
121-130,61.119281045751634,60.661764705882355,60.29411764705882,49.43973673385438,28.188775510204085
131-140,59.23202614379085,59.27287581699346,60.71078431372549,44.86756816493427,18.58185879507841
141-150,58.537581699346404,60.661764705882355,58.864379084967325,50.47491218709706,22.17156862745098
151-160,61.446078431372555,59.967320261437905,59.92647058823529,51.487776928953394,35.838875848846996
161-170,60.14705882352941,61.02941176470588,60.334967320261434,56.25972611266728,25.37613221106024
171-180,59.640522875816984,59.92647058823529,60.29411764705882,60.901416122004356,22.62940768823122
181-190,59.967320261437905,60.334967320261434,61.85457516339869,47.56700843668389,31.64641712012273
191-200,58.537581699346404,59.19117647058823,59.27287581699346,56.5722839252251,23.67156862745098
201-210,60.751633986928105,59.967320261437905,61.07843137254902,50.535121225523696,32.09793917567027
211-220,60.01633986928105,61.02941176470588,61.39705882352941,49.98588829471182,23.00640256102441
221-230,60.751633986928105,59.23202614379085,59.02132782937737,46.93624775511432,25.85434943208052
231-240,61.07843137254902,61.119281045751634,59.640522875816984,43.76463342173529,20.124149659863946
241-250,60.424836601307184,60.751633986928105,59.23202614379085,45.65238196043148,26.727090836334533
251-260,60.661764705882355,60.29411764705882,59.27287581699346,48.73351911120921,31.85868598647188
261-270,61.07843137254902,57.55718954248366,59.23202614379085,38.021886064817934,26.61414428018302
271-280,59.967320261437905,61.81372549019608,61.68534080298787,37.01758119305757,35.82013574660633
281-290,60.01633986928105,60.71078431372549,59.92647058823529,47.78588799194115,32.996598639455776
291-300,60.20220588235294,59.385212418300654,59.7937091503268,37.80012729976862,37.980026597105
