4096,8192,16384,32768,65536
3.8420479999999997,3.7488639999999998,5.809152,12.312576,23.106559999999998
3.2430079999999997,3.7652479999999997,5.673984,11.798528,22.715391999999998
3.8922239999999997,10.933247999999999,9.789439999999999,11.472895999999999,22.556672
8.912896,3.4703359999999996,5.641216,11.334655999999999,23.077887999999998
2.9419519999999997,3.171328,10.918911999999999,11.695103999999999,22.764543999999997
4.099072,3.7519359999999997,5.983232,11.86304,22.788096
3.2839679999999998,3.361792,9.653248,12.906495999999999,23.153664
3.7150719999999997,6.554624,5.9187199999999995,11.486208,23.018496
3.64544,3.753984,6.0456959999999995,12.217343999999999,21.741567999999997
4.180992,3.431424,5.773312,11.820032,23.7568
3.3300479999999997,13.065216,5.970943999999999,11.848704,21.956608
8.978432,3.6341759999999996,11.003904,11.576319999999999,22.4256
3.275776,3.6218879999999998,5.895168,12.1344,22.868992
3.2870399999999997,7.81312,11.250688,11.971584,22.027264
9.207808,3.1764479999999997,10.032128,10.919936,21.942272
3.8758399999999997,3.508224,11.266048,11.885568,21.254144
2.9726719999999998,3.4744319999999997,11.286527999999999,11.87328,23.163904
3.854336,3.06176,10.855424,11.833344,22.57408
3.2337919999999998,3.851264,13.770752,12.102656,21.571583999999998
3.996672,11.920384,9.500672,10.887167999999999,21.530624
2.88256,3.4406399999999997,9.312256,11.573248,23.126016
3.452928,3.4375679999999997,9.501695999999999,12.30848,21.220352
3.4611199999999998,7.199744,10.558463999999999,12.133376,21.443583999999998
4.364288,9.786368,5.56032,12.148736,21.9136
12.534784,3.265536,5.367808,11.136,29.446144
3.576832,11.323392,5.389311999999999,11.400191999999999,22.989824
3.8420479999999997,3.6546559999999997,10.139648,11.870208,22.236159999999998
3.255296,3.478528,5.902336,11.737088,22.994944
7.329791999999999,10.012672,5.389311999999999,12.52864,23.225344
7.997439999999999,3.438592,12.131328,11.554815999999999,22.52288
3.8389759999999997,3.8522879999999997,5.564416,12.08832,23.631871999999998
3.646464,7.017472,5.769216,11.569151999999999,21.651456
10.136576,3.4744319999999997,6.10304,11.51488,22.200319999999998
3.268608,10.703871999999999,5.763071999999999,11.540479999999999,22.366208
2.876416,3.4467839999999996,5.861376,11.703296,23.890943999999998
3.291136,3.509248,11.220991999999999,12.47232,23.245824
3.2532479999999997,11.290624,6.035456,12.064767999999999,22.670336
3.8359039999999998,3.6864,6.083584,17.780735999999997,22.388735999999998
4.036608,3.526656,5.8316799999999995,12.582912,21.129216
6.468608,10.002431999999999,6.44096,12.417024,22.222848
3.2604159999999998,3.432448,5.972992,11.500544,21.874688
3.6096,9.824256,5.796863999999999,11.716607999999999,23.651328
3.2901119999999997,3.6218879999999998,11.140096,10.853375999999999,22.805504
10.130431999999999,9.052159999999999,9.807872,11.250688,22.309887999999997
3.35872,11.152384,6.511616,13.126655999999999,20.827136
4.123648,6.3334399999999995,10.191872,11.8272,22.253567999999998
3.378176,3.2061439999999997,10.015744,11.11552,21.900288
10.003456,3.2061439999999997,11.481088,11.447296,21.776384
4.36224,3.8625279999999997,9.314304,15.774719999999999,22.895616
3.06176,3.796992,9.32352,13.037568,22.069247999999998
2.93376,3.7212159999999996,5.720064,11.927551999999999,21.218304
3.662848,3.7283839999999997,5.86752,11.523071999999999,22.510592
3.662848,3.2839679999999998,9.515008,11.881471999999999,21.4528
3.510272,3.5112959999999998,5.664768,0.0,21.75488
3.730432,3.7621759999999997,5.801984,11.876351999999999,22.429696
3.4068479999999997,3.320832,6.066176,11.02848,22.424576
3.689472,3.826688,5.654528,17.03936,23.636992
3.510272,6.247424,6.051839999999999,12.11392,23.069696
3.401728,8.876032,5.834752,11.616256,22.177792
2.852864,7.287808,6.188032,11.943935999999999,22.221823999999998
2.852864,3.743744,9.375744,12.54912,22.413311999999998
3.475456,3.526656,10.671104,11.896832,22.210559999999997
3.8850559999999996,11.254783999999999,10.144768,11.611136,23.251967999999998
3.26144,3.452928,10.142719999999999,12.222463999999999,22.273024
3.526656,3.5584,5.68832,12.4416,21.940224
3.5573759999999996,3.478528,6.375424,14.256127999999999,22.752256
3.288064,9.904128,5.859328,11.577344,22.145024
3.329024,3.7488639999999998,5.696511999999999,11.498496,22.409216
3.280896,3.3669119999999997,10.115072,12.306432,22.601727999999998
2.874368,3.613696,6.0927999999999995,11.529216,23.421951999999997
4.07552,3.15904,6.10816,11.892736,25.275392
10.745856,3.6577279999999996,6.095872,11.810815999999999,23.027711999999998
3.879936,9.500672,10.124288,11.621376,21.869567999999997
0.0,3.7478399999999996,5.694464,11.829248,22.657024
9.847807999999999,3.21536,9.654271999999999,11.963391999999999,20.929536
3.85024,4.032512,9.434111999999999,11.874303999999999,22.78912
3.3792,3.7519359999999997,5.976064,12.459007999999999,22.628352
16.637952,3.757056,10.790911999999999,11.900927999999999,22.612992
3.392512,9.873408,5.855232,11.89376,22.561792
8.90368,6.285311999999999,9.278464,11.597824,23.31136
10.938367999999999,3.526656,6.214656,12.50816,22.834176
3.82976,4.094976,6.213632,12.126208,23.046143999999998
0.0,3.9260159999999997,6.401024,11.883519999999999,22.95808
0.0,3.536896,6.1460479999999995,11.69408,22.31808
3.884032,3.7488639999999998,6.191104,11.899904,21.420032
11.142144,6.313984,5.9904,11.239424,22.621184
3.8584319999999996,3.689472,6.075392,11.35104,23.052287999999997
4.069376,3.853312,5.849088,11.69408,22.335487999999998
3.5973119999999996,9.967616,5.863423999999999,11.825152,22.4
3.3740799999999997,3.500032,10.678272,10.864288,21.721087999999998
10.817535999999999,3.531776,5.781504,12.04736,22.649856
3.59936,6.8864,5.634048,11.361279999999999,21.755903999999997
3.299328,3.7212159999999996,5.910527999999999,12.109824,22.857727999999998
3.670016,3.610624,5.7180159999999995,11.823103999999999,22.042624
3.465216,3.7478399999999996,5.878784,11.758592,22.554624
3.9260159999999997,3.562496,5.738496,13.102079999999999,21.701632
11.453439999999999,3.3474559999999998,9.463808,11.236352,21.996544
11.15648,3.579904,9.047039999999999,11.703296,21.963776
3.454976,3.462144,9.288704,11.925504,21.136384
