Time Interval,4096,8192,16384,32768,65536
1-10,0.2599999964237213,0.41000000238418577,0.33000000119209283,0.47999998927116394,0.55
11-20,0.3700000047683715,0.37999998927116396,0.3099999964237213,0.3899999976158142,0.4
21-30,0.3599999964237213,0.2499999940395355,0.5099999964237213,0.649999988079071,0.4399999976158142
31-40,0.5700000047683715,0.29000000357627864,0.45,0.4400000154972076,0.4599999964237213
41-50,0.31999999284744257,0.2899999976158142,0.4399999976158142,0.3800000071525574,0.42999998927116395
51-60,0.30000000596046444,0.38000000715255733,0.3600000083446503,0.44000000357627866,0.5199999988079071
61-70,0.2899999916553497,0.28000000119209284,0.31000000834465025,0.6199999928474427,0.4900000035762787
71-80,0.22000000476837153,0.450000011920929,0.3799999952316284,0.4600000023841858,0.5800000131130219
81-90,0.2500000119209289,0.31000000238418574,0.46000000834465027,0.6599999964237213,0.4800000250339508
91-100,0.24999999999999994,0.31000000238418574,0.33999999165534966,0.629999989271164,0.2899999976158142
101-110,0.299999988079071,0.33999999165534966,0.40999998450279235,0.4600000023841858,0.34999999403953547
111-120,0.3999999940395355,0.2599999904632568,0.49999999403953554,0.5899999916553498,0.32000000476837154
121-130,0.31000000238418574,0.23000000119209285,0.47000000476837156,0.4000000059604645,0.45999998450279234
131-140,0.3600000023841857,0.26000000238418575,0.36999999880790707,0.4800000011920929,0.320000010728836
141-150,0.5200000047683716,0.29000000357627864,0.3199999928474426,0.33000000119209283,0.38999999761581416
151-160,0.4199999928474426,0.27000000476837155,0.3699999988079071,0.4399999976158142,0.5800000011920929
161-170,0.5000000059604644,0.26999999880790704,0.35000000596046443,0.5299999952316284,0.34000000953674314
171-180,0.4300000131130219,0.29999999999999993,0.3699999988079071,0.299999988079071,0.3099999964237213
181-190,0.3999999940395355,0.28000000119209284,0.29000000357627864,0.549999988079071,0.4300000071525574
191-200,0.4299999952316284,0.24999999999999994,0.3700000047683716,0.38000001311302184,0.3599999904632568
201-210,0.5400000035762786,0.2799999952316284,0.44000000357627866,0.3699999988079071,0.5300000131130218
211-220,0.4399999976158142,0.30000000596046444,0.4699999988079071,0.4600000023841858,0.4099999964237213
221-230,0.36000000834465024,0.24000000357627865,0.3500000119209289,0.35,0.4899999976158142
231-240,0.45,0.2799999952316284,0.28000000119209284,0.3399999976158142,0.34999999403953547
241-250,0.4300000011920929,0.4599999964237213,0.3199999988079071,0.3900000095367432,0.34999999403953547
251-260,0.26999999880790704,0.38000000715255733,0.45,0.3900000035762787,0.5600000143051147
261-270,0.3399999976158142,0.26999999880790704,0.31999999284744257,0.3700000047683715,0.4199999928474426
271-280,0.4100000083446503,0.3300000011920929,0.3399999976158142,0.4600000023841858,0.28000000715255735
281-290,0.3099999964237213,0.2799999952316284,0.40999999046325686,0.4900000154972076,0.45
291-300,0.3555555608537462,0.31111111905839706,0.2555555568801032,0.3999999985098839,0.35714285714285715
