FPS,GPU Frame Time,CPU Frame Time,Draw Calls,Total Frame Time,Model Count
58.8235294117647,8.136704,6.0,832,17.0,55
55.55555555555556,14.175232,5.0,692,18.0,56
55.55555555555556,2.392064,7.0,878,18.0,56
58.8235294117647,1.025024,6.0,649,17.0,58
58.8235294117647,1.516544,5.0,616,17.0,58
58.8235294117647,2.253824,6.0,805,17.0,58
55.55555555555556,10.33728,5.0,822,18.0,61
58.8235294117647,12.452864,7.0,774,17.0,63
66.66666666666667,13.426687999999999,7.0,761,15.0,65
62.5,12.158976,7.0,768,16.0,66
62.5,12.621824,8.0,1014,16.0,67
62.5,13.2096,7.0,880,16.0,68
62.5,12.538879999999999,6.0,699,16.0,69
58.8235294117647,13.656063999999999,7.0,933,17.0,69
58.8235294117647,12.046336,7.0,897,17.0,70
58.8235294117647,9.580544,8.0,956,17.0,70
58.8235294117647,2.966528,8.0,1244,17.0,70
58.8235294117647,3.308544,8.0,1242,17.0,71
58.8235294117647,10.011648,7.0,870,17.0,72
62.5,2.408448,8.0,1218,16.0,72
58.8235294117647,1.9968,7.0,896,17.0,74
62.5,3.997696,7.0,1215,16.0,75
58.8235294117647,1.001472,7.0,880,17.0,77
58.8235294117647,11.887616,9.0,1205,17.0,78
62.5,3.668992,9.0,1418,16.0,80
58.8235294117647,1.75616,8.0,1163,17.0,80
58.8235294117647,3.3300479999999997,8.0,1144,17.0,81
58.8235294117647,4.184064,9.0,1530,17.0,81
62.5,2.542592,10.0,1195,16.0,85
55.55555555555556,3.067904,7.0,1209,18.0,86
58.8235294117647,3.618816,8.0,1244,17.0,87
58.8235294117647,3.5205119999999996,9.0,1270,17.0,89
62.5,3.914752,9.0,1395,16.0,90
62.5,2.2466559999999998,9.0,1245,16.0,91
62.5,3.518464,8.0,1347,16.0,92
62.5,3.7918719999999997,10.0,1430,16.0,92
58.8235294117647,2.4535039999999997,8.0,1192,17.0,93
58.8235294117647,3.605504,9.0,1390,17.0,93
58.8235294117647,2.7351039999999998,8.0,1199,17.0,94
55.55555555555556,3.249152,8.0,1214,18.0,95
58.8235294117647,3.59936,9.0,1460,17.0,95
62.5,3.4816,11.0,1523,16.0,96
58.8235294117647,3.5338239999999996,9.0,1380,17.0,97
62.5,3.211264,10.0,1553,16.0,98
62.5,3.57376,9.0,1419,16.0,100
62.5,3.4201599999999996,9.0,1327,16.0,100
55.55555555555556,3.49184,11.0,1675,18.0,101
62.5,4.323328,13.0,1618,16.0,102
62.5,3.813376,10.0,1440,16.0,102
58.8235294117647,3.214336,10.0,1545,17.0,102
62.5,3.321856,10.0,1313,16.0,103
62.5,3.6843519999999996,11.0,1764,16.0,106
58.8235294117647,3.729408,8.0,1354,17.0,106
62.5,3.006464,11.0,1459,16.0,108
58.8235294117647,4.996096,11.0,1676,17.0,110
62.5,3.127296,9.0,1335,16.0,111
55.55555555555556,11.63264,10.0,1714,18.0,111
62.5,4.110336,10.0,1579,16.0,112
62.5,4.450304,11.0,1600,16.0,114
58.8235294117647,9.084928,11.0,1647,17.0,117
58.8235294117647,5.199872,13.0,1989,17.0,117
62.5,5.025792,12.0,1828,16.0,117
66.66666666666667,10.768384,11.0,1680,15.0,117
62.5,4.886528,12.0,1602,16.0,117
62.5,9.177088,10.0,1804,16.0,119
62.5,10.863616,11.0,1531,16.0,119
58.8235294117647,4.50048,10.0,1600,17.0,120
58.8235294117647,9.412607999999999,10.0,1615,17.0,121
62.5,9.628672,12.0,1846,16.0,122
58.8235294117647,4.064255999999999,13.0,1613,17.0,123
58.8235294117647,5.500928,10.0,1897,17.0,124
58.8235294117647,9.964544,11.0,1862,17.0,124
62.5,10.452992,10.0,1956,16.0,125
58.8235294117647,10.380288,13.0,1845,17.0,126
58.8235294117647,8.426496,12.0,1718,17.0,127
62.5,5.7180159999999995,13.0,2050,16.0,127
58.8235294117647,8.872959999999999,12.0,1872,17.0,130
66.66666666666667,10.431488,11.0,1716,15.0,131
62.5,4.92544,13.0,2113,16.0,131
62.5,10.942464,12.0,1966,16.0,132
62.5,9.801727999999999,12.0,1773,16.0,134
62.5,9.556992,12.0,1930,16.0,134
58.8235294117647,9.464832,12.0,2121,17.0,135
58.8235294117647,6.51776,11.0,1796,17.0,135
62.5,9.267199999999999,12.0,1799,16.0,138
58.8235294117647,6.490112,12.0,2098,17.0,140
62.5,9.869311999999999,12.0,1781,16.0,140
71.42857142857143,5.305344,13.0,2118,14.0,141
62.5,7.844863999999999,13.0,2191,16.0,142
58.8235294117647,9.72288,13.0,2098,17.0,142
62.5,10.525696,12.0,1756,16.0,143
58.8235294117647,9.782271999999999,12.0,1851,17.0,145
58.8235294117647,8.713216,13.0,2196,17.0,145
62.5,10.650623999999999,12.0,1897,16.0,148
62.5,8.991743999999999,13.0,2585,16.0,149
58.8235294117647,5.989376,12.0,2101,17.0,149
58.8235294117647,10.288128,12.0,1969,17.0,150
58.8235294117647,9.611264,12.0,1835,17.0,151
58.8235294117647,9.476096,13.0,2234,17.0,152
58.8235294117647,8.809472,18.0,2259,17.0,153
62.5,7.478272,14.0,2215,16.0,154
62.5,9.80992,13.0,1942,16.0,155
62.5,9.097216,14.0,2064,16.0,155
62.5,9.035776,15.0,2390,16.0,157
58.8235294117647,8.262656,14.0,2244,17.0,158
62.5,9.254912,14.0,2531,16.0,159
58.8235294117647,7.3768959999999995,14.0,2393,17.0,159
66.66666666666667,8.163328,15.0,2582,15.0,161
55.55555555555556,10.422272,13.0,2124,18.0,162
58.8235294117647,8.400896,14.0,2336,17.0,162
58.8235294117647,9.324544,12.0,2011,17.0,163
66.66666666666667,7.945215999999999,13.0,2399,15.0,164
58.8235294117647,10.200064,15.0,2270,17.0,165
55.55555555555556,8.682496,12.0,2140,18.0,165
62.5,8.918016,14.0,2291,16.0,166
71.42857142857143,10.295295999999999,14.0,2350,14.0,166
62.5,8.179712,13.0,2162,16.0,166
58.8235294117647,9.21088,15.0,2778,17.0,171
58.8235294117647,9.23648,14.0,2615,17.0,172
58.8235294117647,9.37984,15.0,2672,17.0,172
55.55555555555556,9.291775999999999,13.0,2244,18.0,172
62.5,9.416704,15.0,2427,16.0,173
62.5,9.181184,15.0,2549,16.0,175
58.8235294117647,8.544255999999999,13.0,2293,17.0,175
66.66666666666667,6.654976,14.0,2134,15.0,175
55.55555555555556,7.7824,13.0,2281,18.0,177
55.55555555555556,10.118144,15.0,2868,18.0,177
62.5,8.485888,15.0,2423,16.0,179
58.8235294117647,6.170624,12.0,2053,17.0,179
55.55555555555556,8.557568,16.0,2721,18.0,180
55.55555555555556,10.454016,14.0,2608,18.0,181
58.8235294117647,9.34912,16.0,2708,17.0,183
62.5,8.616959999999999,15.0,2418,16.0,184
55.55555555555556,9.909248,15.0,2585,18.0,184
55.55555555555556,9.090048,15.0,2552,18.0,185
58.8235294117647,9.350144,14.0,2590,17.0,186
52.63157894736842,9.468928,15.0,2829,19.0,187
55.55555555555556,9.177088,13.0,2311,18.0,187
58.8235294117647,8.169471999999999,14.0,2279,17.0,188
62.5,8.354816,13.0,2253,16.0,188
58.8235294117647,9.729023999999999,16.0,2605,17.0,190
62.5,9.944064,16.0,2502,16.0,190
58.8235294117647,8.750079999999999,14.0,2463,17.0,191
52.63157894736842,8.682496,17.0,2758,19.0,193
55.55555555555556,9.858048,16.0,2551,18.0,193
58.8235294117647,9.626624,17.0,2632,17.0,197
55.55555555555556,9.659392,16.0,2648,18.0,197
58.8235294117647,9.080832,15.0,2590,17.0,197
47.61904761904762,8.93952,15.0,2578,21.0,199
58.8235294117647,8.557568,16.0,2496,17.0,201
50.0,10.559488,17.0,2935,20.0,203
58.8235294117647,9.723904,17.0,2747,17.0,203
55.55555555555556,10.105856,17.0,2736,18.0,204
55.55555555555556,9.531392,16.0,2602,18.0,205
55.55555555555556,10.706944,16.0,2742,18.0,205
55.55555555555556,8.968192,18.0,2609,18.0,208
52.63157894736842,10.207232,19.0,3020,19.0,209
52.63157894736842,9.198592,17.0,2750,19.0,211
50.0,10.400768,17.0,2933,20.0,212
50.0,11.680767999999999,18.0,3116,20.0,212
55.55555555555556,9.588735999999999,16.0,2709,18.0,214
55.55555555555556,10.006528,17.0,2762,18.0,214
52.63157894736842,10.740736,18.0,2907,19.0,215
47.61904761904762,10.213376,17.0,2867,21.0,215
47.61904761904762,9.990143999999999,19.0,2861,21.0,220
52.63157894736842,9.76384,17.0,2801,19.0,220
50.0,10.802176,18.0,3053,20.0,220
40.0,13.463552,23.0,3186,25.0,221
50.0,11.364352,18.0,3099,20.0,221
52.63157894736842,10.056704,17.0,2592,19.0,222
55.55555555555556,9.63072,17.0,2605,18.0,223
50.0,10.513408,18.0,2970,20.0,223
47.61904761904762,10.561536,18.0,2790,21.0,224
47.61904761904762,11.493376,20.0,3377,21.0,224
50.0,10.658816,19.0,2991,20.0,227
52.63157894736842,10.489856,17.0,2744,19.0,228
47.61904761904762,11.323392,18.0,2931,21.0,229
47.61904761904762,10.92096,18.0,2984,21.0,229
50.0,10.856448,18.0,3041,20.0,229
47.61904761904762,9.935872,18.0,2947,21.0,229
50.0,11.203584,18.0,2932,20.0,229
47.61904761904762,12.114944,21.0,3600,21.0,230
45.45454545454545,12.20608,20.0,3305,22.0,232
45.45454545454545,11.541504,21.0,3420,22.0,232
47.61904761904762,11.556864,18.0,2869,21.0,233
47.61904761904762,11.495424,17.0,3061,21.0,233
50.0,10.330112,17.0,2686,20.0,234
47.61904761904762,9.221119999999999,18.0,2790,21.0,235
47.61904761904762,10.628096,17.0,3041,21.0,235
47.61904761904762,12.114944,20.0,3256,21.0,235
47.61904761904762,11.216896,17.0,2868,21.0,235
50.0,12.450816,18.0,2954,20.0,235
50.0,9.930752,16.0,2704,20.0,235
50.0,9.882624,17.0,2697,20.0,237
45.45454545454545,11.794431999999999,19.0,3154,22.0,237
52.63157894736842,11.35104,18.0,2731,19.0,238
45.45454545454545,10.118144,18.0,3105,22.0,238
45.45454545454545,10.754048,18.0,2988,22.0,238
50.0,11.379712,19.0,3129,20.0,238
43.47826086956522,12.772352,21.0,3526,23.0,239
47.61904761904762,11.522048,22.0,3137,21.0,239
52.63157894736842,10.894336,18.0,2833,19.0,240
45.45454545454545,13.160447999999999,20.0,3408,22.0,240
47.61904761904762,10.814464,19.0,3009,21.0,240
45.45454545454545,12.00128,19.0,3127,22.0,241
45.45454545454545,16.123904,20.0,3158,22.0,242
41.666666666666664,12.51328,26.0,3419,24.0,244
47.61904761904762,11.471872,19.0,2992,21.0,244
41.666666666666664,11.4432,18.0,3298,24.0,244
47.61904761904762,10.52672,17.0,2849,21.0,245
47.61904761904762,10.985472,18.0,2883,21.0,246
47.61904761904762,10.894336,18.0,2982,21.0,246
50.0,11.406336,19.0,2999,20.0,247
43.47826086956522,12.099584,21.0,3454,23.0,247
50.0,10.957823999999999,18.0,2818,20.0,248
45.45454545454545,12.890112,21.0,3527,22.0,249
47.61904761904762,12.22656,18.0,2970,21.0,250
43.47826086956522,11.461632,19.0,3121,23.0,250
45.45454545454545,13.423615999999999,23.0,3610,22.0,250
38.46153846153846,12.325887999999999,23.0,3253,26.0,251
47.61904761904762,11.796479999999999,21.0,3107,21.0,251
45.45454545454545,11.157504,21.0,3216,22.0,252
50.0,11.134976,19.0,2956,20.0,253
47.61904761904762,11.63776,19.0,3174,21.0,253
45.45454545454545,11.366399999999999,19.0,3057,22.0,253
43.47826086956522,12.064767999999999,19.0,3249,23.0,257
40.0,14.252032,21.0,3400,25.0,257
45.45454545454545,12.210175999999999,20.0,3261,22.0,259
47.61904761904762,13.136896,20.0,3066,21.0,259
41.666666666666664,14.31552,20.0,3484,24.0,260
45.45454545454545,11.437056,19.0,3082,22.0,260
41.666666666666664,12.534784,23.0,3544,24.0,260
43.47826086956522,10.331135999999999,22.0,3744,23.0,260
43.47826086956522,12.346368,19.0,3114,23.0,260
45.45454545454545,11.631616,20.0,2998,22.0,262
47.61904761904762,11.341823999999999,19.0,2971,21.0,262
45.45454545454545,11.50464,20.0,3276,22.0,264
47.61904761904762,11.872256,19.0,3131,21.0,265
47.61904761904762,13.44512,20.0,3125,21.0,267
43.47826086956522,12.204032,18.0,3285,23.0,267
40.0,12.17536,22.0,3607,25.0,267
43.47826086956522,11.421695999999999,20.0,3052,23.0,267
43.47826086956522,11.747328,19.0,3103,23.0,268
41.666666666666664,12.9536,21.0,3426,24.0,269
41.666666666666664,13.659136,22.0,3845,24.0,269
41.666666666666664,12.68736,20.0,3539,24.0,270
45.45454545454545,12.099584,22.0,3164,22.0,270
45.45454545454545,12.964863999999999,22.0,3217,22.0,272
45.45454545454545,12.384255999999999,20.0,3141,22.0,273
45.45454545454545,12.496896,21.0,3328,22.0,273
43.47826086956522,11.917311999999999,20.0,3307,23.0,273
43.47826086956522,13.96736,21.0,3387,23.0,276
34.48275862068966,13.259775999999999,22.0,3790,29.0,276
43.47826086956522,12.696576,21.0,3499,23.0,277
