FPS,GPU Frame Time,CPU Frame Time,Draw Calls,Total Frame Time,Model Count
55.55555555555556,12.459007999999999,6.0,801,18.0,51
58.8235294117647,13.993984,7.0,681,17.0,52
62.5,10.8288,8.0,722,16.0,52
62.5,13.270016,6.0,615,16.0,53
58.8235294117647,12.754944,5.0,755,17.0,54
58.8235294117647,12.63616,5.0,711,17.0,56
58.8235294117647,12.292095999999999,7.0,778,17.0,56
58.8235294117647,11.380735999999999,7.0,811,17.0,57
58.8235294117647,13.324288,6.0,854,17.0,57
62.5,11.399168,7.0,766,16.0,59
55.55555555555556,12.515328,7.0,911,18.0,61
62.5,13.283328,6.0,747,16.0,63
62.5,11.912192,5.0,848,16.0,63
62.5,13.139968,7.0,914,16.0,64
58.8235294117647,2.939904,6.0,819,17.0,64
62.5,10.440704,7.0,913,16.0,64
58.8235294117647,11.793408,6.0,893,17.0,65
62.5,12.213248,6.0,949,16.0,65
62.5,11.921408,6.0,789,16.0,67
58.8235294117647,13.860864,8.0,982,17.0,68
62.5,2.670592,8.0,1028,16.0,68
62.5,11.953152,7.0,861,16.0,70
58.8235294117647,12.705791999999999,7.0,1034,17.0,74
55.55555555555556,12.980224,6.0,924,18.0,74
58.8235294117647,12.382208,8.0,988,17.0,75
62.5,12.96896,9.0,1150,16.0,76
58.8235294117647,13.094911999999999,7.0,962,17.0,76
58.8235294117647,10.274816,7.0,932,17.0,77
62.5,13.56288,8.0,1071,16.0,78
58.8235294117647,12.299263999999999,7.0,1089,17.0,78
66.66666666666667,13.575168,9.0,1017,15.0,79
58.8235294117647,12.127232,6.0,1215,17.0,79
62.5,2.802688,7.0,928,16.0,81
62.5,13.13792,9.0,1230,16.0,81
58.8235294117647,10.940415999999999,9.0,1317,17.0,84
62.5,11.836416,8.0,943,16.0,85
62.5,11.576319999999999,9.0,1251,16.0,86
62.5,9.837568,8.0,1363,16.0,87
62.5,12.405759999999999,9.0,1047,16.0,88
45.45454545454545,14.168064,13.0,1063,22.0,90
58.8235294117647,4.528128,8.0,1093,17.0,90
58.8235294117647,12.894207999999999,9.0,1274,17.0,90
62.5,12.70272,9.0,1153,16.0,90
58.8235294117647,12.854272,8.0,1228,17.0,91
58.8235294117647,12.456959999999999,8.0,1068,17.0,94
58.8235294117647,12.077055999999999,8.0,1126,17.0,94
58.8235294117647,12.726272,10.0,1323,17.0,95
62.5,13.217792,8.0,1150,16.0,96
62.5,2.6378239999999997,10.0,1187,16.0,96
62.5,6.304768,13.0,1396,16.0,97
62.5,12.589056,9.0,1364,16.0,99
55.55555555555556,9.869311999999999,7.0,1081,18.0,99
58.8235294117647,11.083776,8.0,1308,17.0,101
58.8235294117647,5.4784,9.0,1259,17.0,103
62.5,4.12672,9.0,1287,16.0,103
62.5,11.546624,9.0,1250,16.0,104
55.55555555555556,3.104768,8.0,1093,18.0,105
62.5,11.90912,9.0,1396,16.0,105
55.55555555555556,9.99424,9.0,1390,18.0,106
62.5,11.005951999999999,10.0,1263,16.0,107
66.66666666666667,11.701248,9.0,1413,15.0,108
62.5,4.80256,9.0,1420,16.0,108
58.8235294117647,10.994688,8.0,1322,17.0,109
62.5,11.94496,10.0,1471,16.0,111
58.8235294117647,10.81344,8.0,1124,17.0,113
58.8235294117647,6.124543999999999,9.0,1299,17.0,113
55.55555555555556,10.815488,8.0,1353,18.0,113
58.8235294117647,7.409663999999999,9.0,1464,17.0,115
55.55555555555556,10.206208,8.0,1318,18.0,115
62.5,11.851776,10.0,1406,16.0,116
55.55555555555556,11.232256,9.0,1310,18.0,117
62.5,11.163648,11.0,1474,16.0,123
58.8235294117647,11.82208,9.0,1338,17.0,123
62.5,10.206208,12.0,1768,16.0,123
62.5,11.648,9.0,1425,16.0,124
62.5,11.249664,12.0,1799,16.0,125
71.42857142857143,10.600448,11.0,1841,14.0,127
58.8235294117647,12.435456,9.0,1494,17.0,128
58.8235294117647,11.205632,8.0,1260,17.0,130
66.66666666666667,10.673152,10.0,1610,15.0,130
58.8235294117647,10.819583999999999,12.0,1794,17.0,131
58.8235294117647,5.131264,11.0,1366,17.0,131
58.8235294117647,8.071168,11.0,1436,17.0,134
58.8235294117647,10.91584,10.0,1392,17.0,135
62.5,10.169343999999999,13.0,1959,16.0,135
58.8235294117647,10.256383999999999,11.0,1627,17.0,138
62.5,10.483711999999999,11.0,1605,16.0,138
55.55555555555556,10.502144,12.0,1792,18.0,139
58.8235294117647,10.692608,11.0,1712,17.0,139
58.8235294117647,10.208255999999999,10.0,1331,17.0,140
62.5,10.022912,11.0,1525,16.0,142
62.5,9.90208,13.0,1994,16.0,142
62.5,9.724928,11.0,1651,16.0,143
58.8235294117647,10.856448,11.0,1569,17.0,143
62.5,10.471423999999999,11.0,1781,16.0,144
62.5,10.616831999999999,11.0,1908,16.0,145
62.5,9.749504,13.0,1719,16.0,145
58.8235294117647,11.104256,11.0,1618,17.0,146
58.8235294117647,9.840639999999999,11.0,2122,17.0,147
58.8235294117647,11.654143999999999,11.0,1718,17.0,148
58.8235294117647,9.634815999999999,11.0,1820,17.0,149
62.5,10.791936,12.0,1701,16.0,149
62.5,10.221568,10.0,1572,16.0,151
62.5,11.142144,12.0,2035,16.0,151
58.8235294117647,9.894912,10.0,1579,17.0,152
58.8235294117647,10.278912,11.0,1812,17.0,152
58.8235294117647,10.780672,12.0,1776,17.0,154
62.5,9.452544,13.0,2038,16.0,154
62.5,9.178111999999999,11.0,2064,16.0,154
58.8235294117647,5.339136,12.0,2227,17.0,156
62.5,10.733568,12.0,1926,16.0,158
62.5,11.0336,12.0,1738,16.0,160
71.42857142857143,7.910399999999999,9.0,1746,14.0,160
58.8235294117647,11.494399999999999,12.0,1764,17.0,160
58.8235294117647,9.254912,14.0,2234,17.0,161
58.8235294117647,7.1567359999999995,13.0,2343,17.0,162
58.8235294117647,9.562111999999999,12.0,1864,17.0,163
58.8235294117647,9.10336,13.0,2358,17.0,163
55.55555555555556,6.247424,12.0,2143,18.0,167
58.8235294117647,9.595903999999999,12.0,2029,17.0,168
58.8235294117647,8.215551999999999,14.0,2555,17.0,168
58.8235294117647,8.483839999999999,15.0,2554,17.0,170
58.8235294117647,9.823231999999999,13.0,1781,17.0,171
66.66666666666667,8.97536,14.0,2599,15.0,172
58.8235294117647,10.630144,13.0,1969,17.0,172
58.8235294117647,9.780223999999999,13.0,1915,17.0,173
58.8235294117647,9.02144,13.0,1982,17.0,174
58.8235294117647,7.837695999999999,13.0,2081,17.0,174
62.5,8.7552,13.0,2165,16.0,174
58.8235294117647,9.001984,15.0,2743,17.0,177
62.5,8.399872,16.0,2609,16.0,180
71.42857142857143,8.441856,14.0,2318,14.0,180
62.5,8.410112,13.0,2150,16.0,180
62.5,9.156608,16.0,2670,16.0,181
58.8235294117647,9.412607999999999,13.0,2270,17.0,181
58.8235294117647,9.957376,14.0,2165,17.0,184
58.8235294117647,9.797632,14.0,2263,17.0,185
58.8235294117647,9.035776,16.0,2619,17.0,185
58.8235294117647,9.832448,13.0,2389,17.0,186
58.8235294117647,7.158784,13.0,2204,17.0,186
58.8235294117647,9.178111999999999,14.0,2192,17.0,186
62.5,9.230336,16.0,2666,16.0,188
58.8235294117647,8.3712,12.0,2290,17.0,188
58.8235294117647,9.112575999999999,15.0,2625,17.0,192
52.63157894736842,8.168448,15.0,2511,19.0,193
58.8235294117647,9.682943999999999,15.0,2550,17.0,193
58.8235294117647,8.950783999999999,15.0,2342,17.0,193
62.5,9.245695999999999,14.0,2294,16.0,195
62.5,8.989696,14.0,2456,16.0,197
58.8235294117647,9.0368,15.0,2578,17.0,198
55.55555555555556,9.358336,18.0,2633,18.0,199
62.5,8.411135999999999,14.0,2448,16.0,199
55.55555555555556,9.122816,18.0,2666,18.0,200
52.63157894736842,9.881599999999999,17.0,2873,19.0,202
55.55555555555556,9.037823999999999,14.0,2654,18.0,203
58.8235294117647,8.805375999999999,15.0,2410,17.0,206
55.55555555555556,9.628672,15.0,2708,18.0,206
52.63157894736842,9.609216,16.0,2553,19.0,207
58.8235294117647,8.969216,14.0,2453,17.0,209
55.55555555555556,9.682943999999999,15.0,2769,18.0,209
55.55555555555556,9.897984,20.0,2824,18.0,210
52.63157894736842,9.182208,16.0,2724,19.0,210
52.63157894736842,9.72288,16.0,2778,19.0,211
52.63157894736842,10.165248,17.0,3047,19.0,213
52.63157894736842,10.784768,16.0,2773,19.0,215
62.5,8.321024,14.0,2168,16.0,216
50.0,11.075584,20.0,3129,20.0,216
55.55555555555556,9.197568,15.0,2477,18.0,217
52.63157894736842,9.664512,16.0,2794,19.0,217
50.0,9.872384,18.0,2910,20.0,218
52.63157894736842,10.61376,16.0,2928,19.0,218
52.63157894736842,9.726975999999999,16.0,2754,19.0,219
50.0,11.897855999999999,19.0,2692,20.0,219
47.61904761904762,10.110975999999999,17.0,2943,21.0,220
50.0,10.967039999999999,17.0,2781,20.0,220
52.63157894736842,9.094144,18.0,2646,19.0,221
45.45454545454545,12.080128,18.0,2999,22.0,223
52.63157894736842,11.234304,17.0,3030,19.0,224
52.63157894736842,9.619456,16.0,2710,19.0,225
47.61904761904762,9.612288,18.0,3061,21.0,227
50.0,11.709439999999999,19.0,3216,20.0,227
52.63157894736842,10.372095999999999,17.0,2727,19.0,228
55.55555555555556,10.002431999999999,24.0,2720,18.0,230
45.45454545454545,14.114816,20.0,2607,22.0,230
55.55555555555556,8.635392,15.0,2478,18.0,230
52.63157894736842,10.136576,18.0,2987,19.0,231
45.45454545454545,10.334208,17.0,2950,22.0,231
50.0,10.00448,16.0,2580,20.0,231
50.0,12.985344,17.0,3061,20.0,231
43.47826086956522,10.625024,19.0,3086,23.0,231
52.63157894736842,10.068992,16.0,2603,19.0,232
50.0,11.377664,18.0,2941,20.0,233
58.8235294117647,8.1408,16.0,2329,17.0,233
52.63157894736842,9.903103999999999,16.0,2627,19.0,233
50.0,11.470848,21.0,2879,20.0,234
52.63157894736842,10.304511999999999,16.0,2520,19.0,234
47.61904761904762,11.282432,18.0,3049,21.0,235
55.55555555555556,10.135551999999999,17.0,2740,18.0,236
45.45454545454545,11.067392,23.0,2946,22.0,236
55.55555555555556,10.12736,16.0,2553,18.0,236
45.45454545454545,11.046911999999999,19.0,3135,22.0,237
52.63157894736842,10.937344,18.0,2821,19.0,238
50.0,11.113472,17.0,2834,20.0,239
47.61904761904762,11.506687999999999,19.0,2969,21.0,240
55.55555555555556,11.451392,16.0,2609,18.0,241
50.0,12.625919999999999,16.0,2829,20.0,242
50.0,12.505087999999999,18.0,3027,20.0,242
45.45454545454545,12.066816,19.0,3416,22.0,242
47.61904761904762,12.506112,20.0,3312,21.0,243
55.55555555555556,10.73664,16.0,2572,18.0,243
50.0,11.117568,18.0,2920,20.0,243
47.61904761904762,11.07456,18.0,3113,21.0,243
47.61904761904762,10.118144,16.0,2749,21.0,243
50.0,10.795008,18.0,2924,20.0,244
50.0,10.078208,16.0,2734,20.0,245
50.0,11.415552,18.0,2993,20.0,246
43.47826086956522,12.153856,19.0,3344,23.0,247
47.61904761904762,11.220991999999999,18.0,2920,21.0,247
47.61904761904762,10.621952,18.0,3121,21.0,248
45.45454545454545,11.162624,17.0,2941,22.0,249
50.0,10.462208,17.0,2706,20.0,250
47.61904761904762,12.2624,21.0,3083,21.0,251
41.666666666666664,12.483583999999999,20.0,3461,24.0,251
47.61904761904762,10.04544,17.0,2760,21.0,253
58.8235294117647,8.6016,22.0,2834,17.0,253
47.61904761904762,11.750399999999999,19.0,3372,21.0,253
47.61904761904762,11.577344,19.0,3064,21.0,253
50.0,11.373567999999999,19.0,3023,20.0,254
45.45454545454545,12.793856,20.0,3501,22.0,254
47.61904761904762,10.469375999999999,18.0,2819,21.0,254
40.0,11.040768,18.0,3026,25.0,254
45.45454545454545,12.512255999999999,24.0,3185,22.0,256
50.0,11.052031999999999,18.0,2820,20.0,257
52.63157894736842,10.549248,20.0,2977,19.0,257
47.61904761904762,11.621376,19.0,3171,21.0,258
50.0,13.007871999999999,19.0,2991,20.0,259
47.61904761904762,13.357056,20.0,3170,21.0,259
43.47826086956522,12.735488,22.0,3381,23.0,260
45.45454545454545,12.511232,21.0,3543,22.0,261
50.0,10.478591999999999,18.0,2810,20.0,262
45.45454545454545,8.595456,19.0,3131,22.0,262
47.61904761904762,12.442623999999999,17.0,2871,21.0,263
43.47826086956522,12.690432,21.0,3559,23.0,264
47.61904761904762,13.115392,18.0,3182,21.0,265
41.666666666666664,12.585984,19.0,3384,24.0,265
50.0,11.567103999999999,20.0,3050,20.0,267
43.47826086956522,11.933696,21.0,3368,23.0,267
43.47826086956522,13.83936,23.0,3808,23.0,268
45.45454545454545,11.25888,18.0,3111,22.0,268
37.03703703703704,11.716607999999999,19.0,2878,27.0,269
45.45454545454545,13.509632,19.0,3240,22.0,271
45.45454545454545,11.059199999999999,18.0,3117,22.0,272
43.47826086956522,11.906048,21.0,3357,23.0,273
43.47826086956522,11.5456,19.0,3108,23.0,273
41.666666666666664,12.981247999999999,21.0,3415,24.0,275
45.45454545454545,12.30336,21.0,3193,22.0,275
45.45454545454545,12.016639999999999,20.0,3194,22.0,277
41.666666666666664,11.977727999999999,20.0,3320,24.0,283
