FPS,GPU Frame Time,CPU Frame Time,Draw Calls,Total Frame Time,Model Count
62.5,7.958527999999999,14.0,2210,16.0,198
58.8235294117647,9.719808,13.0,1901,17.0,200
47.61904761904762,15.719424,15.0,2129,21.0,201
55.55555555555556,9.750528,16.0,2709,18.0,202
58.8235294117647,8.701952,13.0,2004,17.0,202
58.8235294117647,10.274816,16.0,2405,17.0,202
55.55555555555556,9.503744,17.0,2723,18.0,206
58.8235294117647,9.30304,14.0,2272,17.0,206
58.8235294117647,11.030528,15.0,2632,17.0,207
58.8235294117647,8.82688,14.0,2358,17.0,208
50.0,11.568128,18.0,3153,20.0,209
58.8235294117647,9.938944,15.0,2639,17.0,209
52.63157894736842,9.993216,16.0,2832,19.0,209
52.63157894736842,9.636864,16.0,2741,19.0,209
55.55555555555556,9.304064,15.0,2199,18.0,209
55.55555555555556,9.795584,16.0,2809,18.0,213
55.55555555555556,10.19904,16.0,2653,18.0,213
58.8235294117647,9.400319999999999,15.0,2500,17.0,215
58.8235294117647,8.625152,14.0,2422,17.0,216
52.63157894736842,10.188799999999999,15.0,2679,19.0,217
50.0,10.703871999999999,16.0,2858,20.0,218
55.55555555555556,9.515008,17.0,2603,18.0,219
58.8235294117647,9.211903999999999,14.0,2459,17.0,219
47.61904761904762,10.473472,18.0,2990,21.0,220
50.0,11.285504,18.0,3074,20.0,220
43.47826086956522,10.109952,17.0,2787,23.0,221
55.55555555555556,9.661439999999999,16.0,2634,18.0,221
52.63157894736842,10.898432,18.0,3020,19.0,221
58.8235294117647,9.864192,15.0,2476,17.0,221
52.63157894736842,9.794559999999999,16.0,2707,19.0,221
45.45454545454545,9.667584,16.0,2608,22.0,222
41.666666666666664,10.906623999999999,22.0,2984,24.0,223
52.63157894736842,9.838592,16.0,2638,19.0,225
45.45454545454545,11.419647999999999,18.0,3003,22.0,226
50.0,10.995712,18.0,3011,20.0,226
47.61904761904762,10.61376,17.0,2901,21.0,227
52.63157894736842,9.753599999999999,18.0,2931,19.0,227
52.63157894736842,9.993216,17.0,2726,19.0,228
43.47826086956522,12.450816,18.0,3289,23.0,230
52.63157894736842,10.166272,15.0,2586,19.0,230
52.63157894736842,10.548224,17.0,2545,19.0,230
55.55555555555556,9.665536,16.0,2640,18.0,231
52.63157894736842,9.500672,16.0,2728,19.0,232
55.55555555555556,9.835519999999999,15.0,2589,18.0,232
52.63157894736842,9.970687999999999,16.0,2838,19.0,232
47.61904761904762,10.590207999999999,18.0,3085,21.0,233
43.47826086956522,12.356608,16.0,2795,23.0,233
52.63157894736842,8.544255999999999,16.0,2500,19.0,234
47.61904761904762,13.68576,18.0,3061,21.0,234
47.61904761904762,10.442751999999999,17.0,2989,21.0,234
45.45454545454545,10.735616,19.0,3042,22.0,234
47.61904761904762,11.600895999999999,19.0,3032,21.0,236
55.55555555555556,9.250816,16.0,2481,18.0,236
52.63157894736842,11.081728,17.0,2891,19.0,238
47.61904761904762,12.241919999999999,20.0,3193,21.0,239
50.0,11.561983999999999,20.0,3128,20.0,239
47.61904761904762,12.188671999999999,16.0,2831,21.0,240
45.45454545454545,12.530688,19.0,3194,22.0,240
41.666666666666664,12.236799999999999,21.0,3477,24.0,240
45.45454545454545,12.35456,21.0,3459,22.0,241
50.0,10.882048,18.0,3076,20.0,242
41.666666666666664,13.062144,23.0,3178,24.0,244
47.61904761904762,11.56096,19.0,3022,21.0,245
50.0,10.633216,17.0,2777,20.0,246
37.03703703703704,14.900224,19.0,3242,27.0,246
52.63157894736842,10.774528,18.0,2904,19.0,246
45.45454545454545,12.506112,19.0,3231,22.0,247
50.0,10.368,18.0,2654,20.0,247
52.63157894736842,10.334208,17.0,2737,19.0,247
43.47826086956522,12.563455999999999,20.0,3534,23.0,248
50.0,12.417024,19.0,3186,20.0,248
43.47826086956522,15.82592,20.0,3479,23.0,248
50.0,10.469375999999999,17.0,2793,20.0,248
43.47826086956522,11.311104,19.0,2953,23.0,248
47.61904761904762,11.276288,18.0,3120,21.0,249
52.63157894736842,10.321919999999999,17.0,2703,19.0,250
52.63157894736842,11.462655999999999,17.0,2734,19.0,250
40.0,12.466175999999999,20.0,3524,25.0,250
47.61904761904762,11.512832,17.0,3092,21.0,251
43.47826086956522,13.227008,21.0,3508,23.0,253
47.61904761904762,11.400191999999999,18.0,3059,21.0,253
45.45454545454545,11.720704,19.0,3207,22.0,254
43.47826086956522,11.06432,18.0,2954,23.0,255
50.0,12.601344,19.0,2905,20.0,257
45.45454545454545,11.99616,18.0,2897,22.0,258
43.47826086956522,13.283328,20.0,3603,23.0,258
45.45454545454545,12.662784,18.0,3342,22.0,259
47.61904761904762,11.274239999999999,19.0,3046,21.0,259
43.47826086956522,12.566528,19.0,3265,23.0,259
40.0,13.57824,21.0,3579,25.0,260
43.47826086956522,13.073407999999999,23.0,3648,23.0,260
47.61904761904762,9.924608,17.0,2835,21.0,260
43.47826086956522,11.292672,19.0,3307,23.0,261
47.61904761904762,11.324416,20.0,3122,21.0,261
43.47826086956522,11.887616,20.0,3245,23.0,261
45.45454545454545,11.347968,18.0,2979,22.0,261
41.666666666666664,13.23008,22.0,3753,24.0,264
43.47826086956522,12.660736,19.0,3324,23.0,265
43.47826086956522,12.3392,20.0,3439,23.0,267
43.47826086956522,11.470848,19.0,3270,23.0,267
37.03703703703704,13.284352,22.0,3658,27.0,268
45.45454545454545,12.199936,20.0,3424,22.0,268
45.45454545454545,11.459584,18.0,2986,22.0,269
45.45454545454545,13.140991999999999,19.0,3114,22.0,269
37.03703703703704,12.99456,21.0,3578,27.0,271
34.48275862068966,17.926144,18.0,3225,29.0,273
47.61904761904762,13.408256,20.0,3071,21.0,274
41.666666666666664,12.359679999999999,20.0,3337,24.0,275
41.666666666666664,12.291072,21.0,3407,24.0,278
45.45454545454545,11.913216,21.0,3270,22.0,283
43.47826086956522,12.916736,21.0,3298,23.0,283
41.666666666666664,11.273216,18.0,3119,24.0,284
