FPS,GPU Frame Time,CPU Frame Time,Draw Calls,Total Frame Time,Model Count
58.8235294117647,11.102208,8.0,1148,17.0,85
58.8235294117647,10.825728,10.0,951,17.0,87
58.8235294117647,11.189248,8.0,1106,17.0,87
58.8235294117647,12.78976,9.0,1232,17.0,88
58.8235294117647,6.24128,6.0,913,17.0,88
58.8235294117647,11.737088,7.0,1155,17.0,90
58.8235294117647,12.199936,7.0,880,17.0,91
58.8235294117647,7.35232,9.0,1236,17.0,92
55.55555555555556,10.853375999999999,7.0,1048,18.0,92
62.5,10.41408,8.0,1111,16.0,94
62.5,2.532352,9.0,1066,16.0,95
62.5,2.607104,9.0,1325,16.0,97
58.8235294117647,10.766335999999999,8.0,929,17.0,97
55.55555555555556,11.482111999999999,8.0,1142,18.0,99
58.8235294117647,2.25792,7.0,1148,17.0,99
58.8235294117647,11.076608,9.0,947,17.0,100
66.66666666666667,1.9998719999999999,8.0,1086,15.0,101
58.8235294117647,3.07712,9.0,1379,17.0,105
58.8235294117647,2.907136,7.0,1009,17.0,106
58.8235294117647,11.869183999999999,9.0,1165,17.0,107
62.5,2.7217919999999998,9.0,1102,16.0,108
62.5,11.85792,7.0,897,16.0,108
62.5,3.058688,7.0,1065,16.0,110
58.8235294117647,5.070848,9.0,1450,17.0,110
58.8235294117647,3.3198079999999996,8.0,1269,17.0,110
62.5,11.889664,8.0,1073,16.0,112
58.8235294117647,5.220352,10.0,1254,17.0,112
62.5,3.258368,10.0,1272,16.0,112
58.8235294117647,9.908223999999999,9.0,1426,17.0,112
58.8235294117647,3.8584319999999996,9.0,1382,17.0,113
55.55555555555556,3.3740799999999997,8.0,1250,18.0,113
62.5,4.91008,10.0,1200,16.0,115
58.8235294117647,4.128768,9.0,1471,17.0,115
58.8235294117647,11.746304,8.0,946,17.0,115
55.55555555555556,3.8451199999999996,9.0,1405,18.0,117
58.8235294117647,7.553024,8.0,1385,17.0,118
62.5,11.435008,10.0,1478,16.0,120
58.8235294117647,11.671552,9.0,1117,17.0,122
58.8235294117647,12.071935999999999,9.0,1314,17.0,122
62.5,3.309568,10.0,1366,16.0,124
58.8235294117647,11.059199999999999,10.0,1467,17.0,126
62.5,10.683392,9.0,1150,16.0,126
58.8235294117647,11.065344,8.0,1075,17.0,127
55.55555555555556,4.775936,9.0,1598,18.0,127
62.5,14.17728,10.0,1422,16.0,128
66.66666666666667,8.552448,11.0,1643,15.0,130
55.55555555555556,10.509312,9.0,1329,18.0,131
55.55555555555556,10.242047999999999,8.0,1249,18.0,132
58.8235294117647,12.073984,11.0,1626,17.0,134
58.8235294117647,11.388928,9.0,1477,17.0,136
58.8235294117647,8.766464,12.0,1663,17.0,138
58.8235294117647,11.149312,10.0,1334,17.0,138
62.5,4.4595199999999995,10.0,1664,16.0,138
58.8235294117647,5.201919999999999,11.0,1725,17.0,139
58.8235294117647,12.104704,10.0,1534,17.0,143
62.5,10.97728,13.0,1549,16.0,143
62.5,11.880448,11.0,1693,16.0,144
58.8235294117647,10.01984,10.0,1410,17.0,145
58.8235294117647,10.4192,12.0,1658,17.0,147
58.8235294117647,8.249343999999999,12.0,1649,17.0,147
62.5,8.737791999999999,11.0,1703,16.0,150
62.5,9.473023999999999,11.0,1628,16.0,150
71.42857142857143,5.968896,11.0,1874,14.0,150
55.55555555555556,10.993663999999999,10.0,1518,18.0,150
55.55555555555556,7.863296,11.0,1866,18.0,151
58.8235294117647,9.259008,11.0,1741,17.0,153
62.5,8.22784,12.0,1727,16.0,154
58.8235294117647,9.447424,13.0,1768,17.0,155
55.55555555555556,8.68864,11.0,1773,18.0,159
58.8235294117647,5.991423999999999,14.0,2022,17.0,161
55.55555555555556,9.462784,11.0,1629,18.0,162
55.55555555555556,10.838016,12.0,1600,18.0,163
58.8235294117647,10.299392,11.0,1706,17.0,163
58.8235294117647,7.796735999999999,12.0,1741,17.0,165
55.55555555555556,10.577919999999999,12.0,1819,18.0,166
58.8235294117647,10.548224,11.0,1890,17.0,166
62.5,8.329215999999999,12.0,1724,16.0,167
58.8235294117647,9.445376,11.0,1680,17.0,169
62.5,10.007551999999999,14.0,1989,16.0,171
18.181818181818183,7.493632,15.0,2087,55.0,171
55.55555555555556,8.670207999999999,12.0,1853,18.0,172
55.55555555555556,11.344896,11.0,1768,18.0,172
58.8235294117647,9.405439999999999,14.0,2079,17.0,173
58.8235294117647,9.375744,13.0,1818,17.0,175
58.8235294117647,9.80992,13.0,2013,17.0,175
58.8235294117647,10.183679999999999,13.0,1748,17.0,177
62.5,9.025535999999999,15.0,1820,16.0,177
58.8235294117647,10.011648,11.0,1831,17.0,177
62.5,9.892864,13.0,2204,16.0,177
62.5,9.923584,13.0,2010,16.0,179
58.8235294117647,9.271296,15.0,1849,17.0,180
58.8235294117647,9.6,15.0,2098,17.0,180
55.55555555555556,8.411135999999999,16.0,2260,18.0,182
58.8235294117647,9.069568,15.0,2176,17.0,182
55.55555555555556,6.402048,13.0,2039,18.0,185
58.8235294117647,8.771583999999999,14.0,1967,17.0,185
62.5,8.323072,14.0,1864,16.0,186
62.5,9.579519999999999,14.0,1743,16.0,187
62.5,9.104384,16.0,2007,16.0,187
62.5,8.139776,13.0,2003,16.0,189
55.55555555555556,9.709567999999999,12.0,2078,18.0,190
58.8235294117647,8.488959999999999,15.0,2250,17.0,193
58.8235294117647,9.049088,15.0,2096,17.0,193
58.8235294117647,9.078783999999999,15.0,1991,17.0,194
58.8235294117647,8.608768,16.0,2070,17.0,194
58.8235294117647,9.843712,18.0,2381,17.0,195
62.5,10.73664,14.0,1865,16.0,196
58.8235294117647,9.125888,15.0,2113,17.0,198
58.8235294117647,8.338432,18.0,2165,17.0,200
62.5,8.856576,15.0,2055,16.0,200
58.8235294117647,8.568832,14.0,2369,17.0,200
58.8235294117647,8.959999999999999,14.0,2283,17.0,203
58.8235294117647,10.121215999999999,18.0,2273,17.0,204
55.55555555555556,9.897984,14.0,2565,18.0,204
58.8235294117647,8.446976,16.0,1984,17.0,204
58.8235294117647,9.298943999999999,16.0,2216,17.0,204
58.8235294117647,7.846912,16.0,2148,17.0,207
58.8235294117647,10.477568,14.0,2289,17.0,207
58.8235294117647,10.653696,14.0,2485,17.0,208
62.5,9.437184,16.0,2228,16.0,209
52.63157894736842,9.566208,15.0,2514,19.0,209
58.8235294117647,10.913791999999999,14.0,2360,17.0,211
58.8235294117647,8.741888,16.0,2203,17.0,212
66.66666666666667,8.541184,14.0,2171,15.0,212
52.63157894736842,10.525696,16.0,2734,19.0,213
55.55555555555556,8.930304,15.0,2237,18.0,215
52.63157894736842,9.856,17.0,2672,19.0,215
62.5,8.731648,16.0,2142,16.0,215
58.8235294117647,8.343551999999999,16.0,2241,17.0,216
50.0,11.353088,18.0,2996,20.0,217
55.55555555555556,10.077183999999999,16.0,2742,18.0,218
58.8235294117647,9.6,16.0,2200,17.0,220
55.55555555555556,10.926079999999999,17.0,2835,18.0,220
55.55555555555556,8.686592,17.0,2441,18.0,220
52.63157894736842,9.417728,15.0,2440,19.0,221
55.55555555555556,9.719808,15.0,2558,18.0,221
58.8235294117647,9.583616,14.0,2345,17.0,222
45.45454545454545,10.481664,16.0,2525,22.0,222
55.55555555555556,9.929727999999999,16.0,2377,18.0,222
55.55555555555556,9.991168,17.0,2649,18.0,223
58.8235294117647,9.387008,14.0,2430,17.0,224
62.5,9.279487999999999,16.0,2574,16.0,224
58.8235294117647,8.420352,15.0,2325,17.0,225
58.8235294117647,8.865791999999999,15.0,2305,17.0,226
52.63157894736842,10.820608,18.0,2873,19.0,226
52.63157894736842,9.618432,16.0,2563,19.0,226
55.55555555555556,9.700351999999999,18.0,2580,18.0,226
52.63157894736842,10.848256,17.0,2842,19.0,227
62.5,9.534464,14.0,2233,16.0,227
52.63157894736842,11.648,17.0,2764,19.0,227
62.5,9.751552,15.0,2488,16.0,227
52.63157894736842,9.77408,14.0,2481,19.0,228
55.55555555555556,8.848384,15.0,2408,18.0,228
47.61904761904762,11.312128,21.0,3002,21.0,228
47.61904761904762,11.465728,19.0,3102,21.0,228
50.0,10.324992,16.0,2855,20.0,229
52.63157894736842,11.174911999999999,19.0,2873,19.0,229
55.55555555555556,9.267199999999999,14.0,2362,18.0,229
45.45454545454545,10.493952,18.0,3003,22.0,230
50.0,10.059776,15.0,2663,20.0,232
52.63157894736842,9.558016,21.0,2467,19.0,232
50.0,12.033024,16.0,2732,20.0,232
55.55555555555556,9.576448,15.0,2478,18.0,233
45.45454545454545,11.720704,18.0,3077,22.0,234
50.0,10.759167999999999,18.0,2791,20.0,235
52.63157894736842,10.705919999999999,17.0,2748,19.0,235
52.63157894736842,10.47552,16.0,2706,19.0,237
52.63157894736842,10.71616,18.0,2905,19.0,238
50.0,10.836991999999999,17.0,2826,20.0,238
52.63157894736842,8.583167999999999,16.0,2595,19.0,238
50.0,11.287552,20.0,3073,20.0,239
52.63157894736842,10.083328,17.0,2537,19.0,239
50.0,10.903552,20.0,2818,20.0,239
47.61904761904762,13.067264,20.0,3139,21.0,240
50.0,10.775552,18.0,2941,20.0,241
47.61904761904762,11.604992,19.0,3055,21.0,241
47.61904761904762,11.324416,17.0,2992,21.0,241
50.0,9.858048,18.0,2626,20.0,242
55.55555555555556,8.199168,16.0,2371,18.0,242
45.45454545454545,12.471295999999999,34.0,3213,22.0,242
52.63157894736842,8.743936,15.0,2397,19.0,243
47.61904761904762,10.472448,18.0,2548,21.0,243
52.63157894736842,10.883072,18.0,2826,19.0,244
47.61904761904762,12.023807999999999,20.0,3211,21.0,244
47.61904761904762,11.208704,17.0,2947,21.0,245
55.55555555555556,9.50784,16.0,2520,18.0,245
50.0,11.334655999999999,17.0,2953,20.0,245
47.61904761904762,10.519552,17.0,2495,21.0,246
50.0,11.471872,17.0,2836,20.0,247
50.0,11.374592,21.0,2954,20.0,248
50.0,9.573376,17.0,2771,20.0,248
45.45454545454545,12.81536,20.0,3250,22.0,248
45.45454545454545,11.915263999999999,20.0,3084,22.0,250
47.61904761904762,10.463232,18.0,2764,21.0,250
52.63157894736842,10.131456,15.0,2617,19.0,250
50.0,10.994688,19.0,2971,20.0,251
55.55555555555556,11.153407999999999,15.0,2559,18.0,251
43.47826086956522,12.882944,20.0,3468,23.0,253
50.0,11.324416,18.0,2865,20.0,254
43.47826086956522,11.801599999999999,19.0,3132,23.0,254
45.45454545454545,10.689536,20.0,3169,22.0,254
52.63157894736842,10.705919999999999,17.0,2791,19.0,254
47.61904761904762,12.676096,18.0,3326,21.0,255
52.63157894736842,10.107904,17.0,2680,19.0,256
50.0,9.194496,16.0,2547,20.0,256
47.61904761904762,12.690432,22.0,3338,21.0,257
50.0,11.128832,19.0,3036,20.0,257
38.46153846153846,11.208704,17.0,2868,26.0,259
50.0,10.706944,21.0,2942,20.0,259
50.0,11.536384,36.0,2887,20.0,260
58.8235294117647,8.967168,19.0,2744,17.0,261
41.666666666666664,12.741632,21.0,3496,24.0,262
50.0,11.932672,18.0,2901,20.0,263
45.45454545454545,13.535231999999999,23.0,3383,22.0,264
47.61904761904762,12.496896,22.0,3191,21.0,264
47.61904761904762,11.748351999999999,20.0,3076,21.0,265
47.61904761904762,11.501567999999999,20.0,3171,21.0,266
50.0,11.401216,21.0,2959,20.0,266
47.61904761904762,11.983872,19.0,3211,21.0,267
45.45454545454545,10.010624,19.0,3075,22.0,269
45.45454545454545,10.589184,20.0,3040,22.0,271
43.47826086956522,13.281279999999999,23.0,3573,23.0,274
