4096,8192,16384,32768,65536
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,94.0,94.0
94,94,94,,
